author,updated_at,like_count,text,video_id,public,humanization,performance,autonomy,positive,neutral,negative,underestimation
@Azerbaijan...,2023-08-18T13:27:52Z,0,.,fn3KWM1kuAw,True,0,0,0,0,0,0,
@spongmongler6760,2023-08-18T12:36:28Z,13,"great, now stop kicking them",fn3KWM1kuAw,True,1,0,0,0,1,0,
@idefix3678,2023-08-18T12:15:17Z,2,Die haben Spass,fn3KWM1kuAw,True,1,0,0,0,1,0,
@jorgancarth5008,2023-08-18T09:41:26Z,3,epic,fn3KWM1kuAw,True,0,0,0,1,0,0,
@miriahmpaloma8088,2023-08-18T04:34:19Z,0,Yasteryeardryall .... So nunya is rafting....thus other wise bag of these special potatoe chips messy ass ages...😒,fn3KWM1kuAw,True,0,0,0,0,1,0,
@miriahmpaloma8088,2023-08-18T04:22:38Z,0,Without club opp scone coma. Beta 🎉🎉🎉,fn3KWM1kuAw,True,0,0,0,0,1,0,
@norakat,2023-08-17T20:21:19Z,11,That’s the dance they’ll be doing on your dead bodies once humanity is conquered.,fn3KWM1kuAw,True,1,1,1,0,0,1,
@mememe643,2023-08-17T19:43:25Z,6,No I don't love you 👈👽🛸,fn3KWM1kuAw,True,0,0,0,0,0,1,
@mememe643,2023-08-17T19:42:15Z,1,🌘🛸👽🛸🌒🤖🌘🛸👽🛸🌒,fn3KWM1kuAw,True,0,0,0,0,0,0,
@stephaniecharlton1458,2023-08-17T18:43:47Z,0,😎😇😇😇🐝♥️🙏🌏❤️❤️🌈👍👍😃👁🏴󠁧󠁢󠁥󠁮󠁧󠁿👌😀stef,fn3KWM1kuAw,True,0,0,0,0,0,0,
@georgewebster8733,2023-08-16T13:17:35Z,8,Are they real?? Seriously???,fn3KWM1kuAw,True,0,0,0,0,1,0,1
@irvanf.pradita6721,2023-08-16T10:04:37Z,5,Make the robot do the robot dance pls,fn3KWM1kuAw,True,0,0,0,0,1,0,
@TicklePickleLover,2023-08-15T23:11:06Z,1,I want to see a video of PetMan1 hosting a podcast with PetMan2,fn3KWM1kuAw,True,0,0,0,0,1,0,
@thetruthproject9642,2023-08-15T14:36:16Z,4,Yes I do. True intelligence is humorous!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@mars.359,2023-08-15T01:22:59Z,4,This is scary stuff.,fn3KWM1kuAw,True,0,0,0,0,0,1,
@surajitdas5778,2023-08-14T07:27:46Z,3,Are they real?,fn3KWM1kuAw,True,0,0,0,0,0,0,1
@janetcarbone4213,2023-08-14T03:45:27Z,4,I LOVE YOU!!!!💕❤️😘,fn3KWM1kuAw,True,0,0,0,1,0,0,
@OctoChris82,2023-08-13T15:53:45Z,7,Freddy Fazbear has competition,fn3KWM1kuAw,True,0,0,0,0,0,0,
@karennewbury6430,2023-08-13T03:16:46Z,2,Fabulous! Juliete Blankespoor from Chestnut School of Herbal Medicine recommended this video. Bravo!,fn3KWM1kuAw,True,0,0,0,0,0,0,
@DorukhanDORUK-sy9us,2023-08-12T19:00:43Z,0,"Hüdayda da Konya'lım Hüdayda,
500 Altın yedin,
Bir ayda..",fn3KWM1kuAw,True,0,0,0,0,0,0,
@dkeller125,2023-08-12T17:28:20Z,2,"oh yes, i
 love you very much :)",fn3KWM1kuAw,True,0,0,0,1,0,0,
@azhaz578,2023-08-12T14:58:36Z,3,OpenAI be like 👀,fn3KWM1kuAw,True,0,0,0,0,1,0,
@iunary,2023-08-12T12:50:56Z,0,Delightful.,fn3KWM1kuAw,True,0,0,0,1,0,0,
@34subhodeepchatterjee24,2023-08-12T12:49:32Z,2,I have been motivated very nicely by this video.....,fn3KWM1kuAw,True,0,0,0,1,0,0,
@Stinschen,2023-08-12T08:44:30Z,5,"If that is an average day at the office, man, I wanna work there! 😂👏",fn3KWM1kuAw,True,0,0,0,0,1,0,
@P455w0rds,2023-08-12T08:36:18Z,1,*WOW!* 😂🤗👏👏,fn3KWM1kuAw,True,0,0,0,1,0,0,
@Marshal098,2023-08-12T00:12:00Z,2,God thats insane,fn3KWM1kuAw,True,0,0,0,1,0,0,
@billionairena8669,2023-08-11T14:52:07Z,2,I love you  hyundai ^ ^,fn3KWM1kuAw,True,0,0,0,1,0,0,
@Questor-ky2fv,2023-08-11T04:32:53Z,11,I'm in my mid sixties and disabled. I wonder if there will be affordable housekeeper models in my lifetime? 🤔🤖,fn3KWM1kuAw,True,0,0,0,1,0,0,
@LeonardMBlake,2023-08-11T01:19:12Z,2,"Elon needs to work with BD to develop a Mars environmental Robot!  Once developed, send about 20 of them along with the equipment to build shelters, power station(s), fuel, and water extraction.  Send some of the new mini-nuclear power stations for set-up.  Vehicles for exploring various sites for caving into rock formations to build more secure shelters and hydroponics.  These Robots would able to get things built with little downtime.   Utilize only 10-12 units, with the remainder for back up support.",fn3KWM1kuAw,True,0,0,0,1,0,0,
@robinanderson724,2023-08-10T18:16:44Z,15,I bet they had so much fun programming all the choreography for this.,fn3KWM1kuAw,True,0,0,0,0,1,0,
@denisestark1059,2023-08-10T13:35:49Z,0,Iluv them send over I live on the cape 😂😅,fn3KWM1kuAw,True,0,0,0,1,0,0,
@briankeevan8134,2023-08-09T17:42:20Z,9,"Sure, they can “mashed potato,” & “do the twist,” 
…but I wonder if they can do “the robot?”",fn3KWM1kuAw,True,0,0,0,0,0,0,
@realitywins6457,2023-08-09T14:59:30Z,4,They’re not being built for entertainment,fn3KWM1kuAw,True,0,0,0,0,0,1,
@radiosnmore,2023-08-09T05:19:00Z,3,wonder whst the runtime for atlas is.  also. would be cool to see how the visual volision avoudance systems work with feedback on balance and sensors etc,fn3KWM1kuAw,True,0,0,0,0,1,0,
@radiosnmore,2023-08-09T05:17:08Z,5,impressed with the fluid controll and some kind of damping algo😮 hmmmmmmmm.   i wanna work for you guys,fn3KWM1kuAw,True,0,0,0,0,1,0,
@jeffreybraman7832,2023-08-09T03:49:23Z,2,I saw the wizard behind the curtain!,fn3KWM1kuAw,True,0,0,0,0,1,0,
@stopandsmelltheroses104,2023-08-07T11:40:57Z,7,My frightened frown has given me a massive migraine,fn3KWM1kuAw,True,0,0,0,0,0,1,
@yikes1111awake,2023-08-06T21:08:13Z,15,"You wanna impress me, get that thing to make a bed.",fn3KWM1kuAw,True,0,0,0,0,1,0,
@FingersKungfu,2023-08-06T05:19:15Z,7,"Imagine 50 years from now when all the entertainers are android robots or artificial humans, people will look back at this moment and have a good laugh.",fn3KWM1kuAw,True,0,0,0,0,1,0,
@chemianapiatke3057,2023-08-05T21:14:49Z,4,"Każdy ma prawo do relaksu i zabawy po cięzkich zadaniach w magazynie, a co!😊",fn3KWM1kuAw,True,0,0,0,0,0,0,
@michellelanteri6897,2023-08-05T02:57:44Z,11,Both amazing but also a little scary too,fn3KWM1kuAw,True,0,0,0,1,0,1,
@SylvtheFurry,2023-08-04T15:55:09Z,1,when can i high-five an atlas,fn3KWM1kuAw,True,1,0,0,0,1,0,
@bradleyokane,2023-08-04T03:22:54Z,10,If people from the past could see this now what would they think?,fn3KWM1kuAw,True,0,0,0,0,1,0,
@knightofthenine5142,2023-08-03T14:00:00Z,9,"On one hand: if that's real, it's incredible!

On the other hand: I just purchased another 1000 round shipment of m855 green tips",fn3KWM1kuAw,True,0,0,0,1,0,0,1
@lakeshjasarevic4955,2023-08-02T06:12:51Z,2,I'm taking dance lessons from Atlas!,fn3KWM1kuAw,True,0,0,0,0,1,0,
@skpaanda,2023-08-01T19:29:47Z,5,Incredible!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@user-wf6gw6pr2g,2023-08-01T08:06:22Z,2,"Поиск : 
Валерия Кольцова Маска Илона Маска ))",fn3KWM1kuAw,True,0,0,0,0,0,0,
@xox1592009,2023-08-01T02:25:47Z,30,moments after robots wipe out the last human survivors🕺,fn3KWM1kuAw,True,1,1,1,0,0,1,
@tanya_soldan4546,2023-07-31T08:20:20Z,1,❤❤❤❤❤,fn3KWM1kuAw,True,0,0,0,0,0,0,
@Beth-ph8ld,2023-07-30T23:45:46Z,1,🥰🥰🥰🥰🥰🥰,fn3KWM1kuAw,True,0,0,0,0,0,0,
@Adormir123,2023-07-30T23:07:23Z,5,esto es increíble!!!! 😮🎉😮🎉😮🎉,fn3KWM1kuAw,True,0,0,0,0,0,0,
@fiona1473,2023-07-30T20:14:18Z,5,Creepy.......,fn3KWM1kuAw,True,0,0,0,0,0,1,
@MaryMary-sh5ge,2023-07-30T08:26:47Z,0,❤😂,fn3KWM1kuAw,True,0,0,0,0,0,0,
@Guts-blood,2023-07-30T06:52:07Z,7,that dog thing with the hand is an abomination.,fn3KWM1kuAw,True,0,0,0,0,0,1,
@phillychannel394,2023-07-29T05:37:54Z,11,"Now, we humans in the near future will become nothing but just CGI for these robots.",fn3KWM1kuAw,True,0,0,1,0,0,1,
@shadowsoulless6227,2023-07-29T04:09:04Z,31,Honestly I'd pay to see them perform on stage ngl,fn3KWM1kuAw,True,0,0,0,1,0,0,
@solarv_v,2023-07-29T02:37:44Z,3,Yes i do,fn3KWM1kuAw,True,0,0,0,1,0,0,
@ShadowDemon_4,2023-07-29T00:00:03Z,80,"For those that are confused, yes these are all real. They aren't doing this on their own though. They have a set of commands programmed into them to move this way. Though they have upgraded them a bit to visualize their environment and make basic determined decisions to go through a small obstacle coarse and lift objects to test their effectiveness. Slowly but surely robots are advancing.",fn3KWM1kuAw,True,0,0,0,0,1,0,
@vampire9545,2023-07-28T23:45:38Z,8,Why do I only think the dog is cgi?,fn3KWM1kuAw,True,0,0,0,0,0,0,1
@dimasuhaterin6680,2023-07-28T12:02:30Z,1,Yes,fn3KWM1kuAw,True,0,0,0,1,0,0,
@user-ms1bx4ob2x,2023-07-28T07:36:51Z,4,impressive ,fn3KWM1kuAw,True,0,0,0,1,0,0,
@anthonyplaysbass,2023-07-28T05:42:45Z,7,Is this real?,fn3KWM1kuAw,True,0,0,0,0,0,0,1
@Jonathan331,2023-07-28T03:21:16Z,2,😂,fn3KWM1kuAw,True,0,0,0,0,0,0,
@SMOOTHe_Tv,2023-07-27T23:10:19Z,6,i would just buy one to have him dance all he wants🤗,fn3KWM1kuAw,True,0,0,0,1,0,0,
@DisEnchantedPersons,2023-07-27T17:57:56Z,1,Those guys are geniuses'.,fn3KWM1kuAw,True,0,0,0,1,0,0,
@MyteeBumbleBee,2023-07-27T13:09:28Z,5,"OH MY GOD! DUDE! Those fools did the Running Man, the Twist, I was just waiting for the Nene! That was sick as hell!",fn3KWM1kuAw,True,0,0,0,1,0,0,
@jao_vrg,2023-07-26T22:07:20Z,1,Fake ? Look at “robots” CG related to support (feet and legs position).,fn3KWM1kuAw,True,0,0,0,0,0,0,1
@jerrymusictv3952,2023-07-26T13:21:20Z,0,Is this real wtf 😂😭,fn3KWM1kuAw,True,0,0,0,0,0,0,1
@HughGard-rc7cc,2023-07-26T09:57:13Z,3,You know..if one day I get a speeding ticket from a bot..and they do a little dance at the end..I'd join in !,fn3KWM1kuAw,True,0,0,0,1,0,0,
@1LEgGOdt,2023-07-26T04:52:53Z,3,I wonder how well Atlas would do in different styles of martial arts?,fn3KWM1kuAw,True,1,0,0,0,1,0,
@lucasl115,2023-07-26T04:33:17Z,4,"Ngl, dude got the moves",fn3KWM1kuAw,True,0,0,0,0,1,0,
@hasanhaitham276,2023-07-25T20:28:56Z,6,If they ever make these things function with smart AI they better make them easily destructible lmao,fn3KWM1kuAw,True,0,0,0,0,0,1,
@TheGreaterGator,2023-07-25T17:14:41Z,12,00:49 murdered that mash potato. Gahdamn,fn3KWM1kuAw,True,0,0,0,0,0,1,
@fredo3161,2023-07-25T12:22:34Z,5,I want to push those all of those abominations right out those big beautiful windows.,fn3KWM1kuAw,True,0,0,0,0,0,1,
@The3MindsofSTICK,2023-07-25T05:11:07Z,4,"Now That was Awesome, They have so much going on I had to watch it 4 times so I could concentrate on each one separately.",fn3KWM1kuAw,True,0,0,0,1,0,0,
@derekdanie4737,2023-07-25T00:20:31Z,9,"If they can dance, they can do my house work, where’s the pre-order list?!",fn3KWM1kuAw,True,0,1,1,1,0,0,
@ideegeniali,2023-07-24T20:28:49Z,5,3 years ago this would be a fake CGI video. Nowadays it's real!,fn3KWM1kuAw,True,0,0,0,0,1,0,
@meteoztufekci6226,2023-07-24T20:01:49Z,10,Robots after conquering the earth and destroying all humans be like:,fn3KWM1kuAw,True,1,1,1,0,0,1,
@philorlowski2681,2023-07-24T18:04:45Z,1,Mechanical Constitutional Rights violators -- just waiting to happen.,fn3KWM1kuAw,True,0,0,0,0,0,0,
@10V-yr9vp,2023-07-24T17:40:22Z,0,We also want to add human love.,fn3KWM1kuAw,True,0,0,0,0,1,0,
@err2006,2023-07-24T16:18:33Z,3,"beautiful, they missed the ""moon walk"" other than that is perfect 😄",fn3KWM1kuAw,True,0,0,0,1,0,0,
@Abdega,2023-07-24T11:01:58Z,3,I feel like I could see robots doing this in a Metal Gear cutscene,fn3KWM1kuAw,True,0,0,0,0,1,0,
@milowannebo-sorensen1776,2023-07-23T22:34:05Z,1,Me reading the title thinking: robot says “do you love me?” And the guys at Boston dynamics just say “ HELL NO!!” And kicks robot,fn3KWM1kuAw,True,0,0,0,0,1,0,
@Kakapoworship,2023-07-23T16:10:58Z,0,グローサーフント造れるやん…怖😱,fn3KWM1kuAw,True,0,0,0,0,0,0,
@hlessiavedon,2023-07-23T14:00:11Z,6,"I, for one, welcome our new robotic overlords with open arms.",fn3KWM1kuAw,True,1,1,1,0,0,1,
@thomasciciyan6708,2023-07-23T12:05:30Z,4,YES. i LOOOOOOOOOOOOOVE Boston Dynamics robots!! 😍🤪🥰😛,fn3KWM1kuAw,True,0,0,0,1,0,0,
@leptir7110,2023-07-23T10:45:43Z,3,❤❤❤❤❤❤❤❤😊,fn3KWM1kuAw,True,0,0,0,0,0,0,
@cmilla111,2023-07-23T09:17:25Z,4,I'm glad I have always been open minded to treating robots with respect. Who knows maybe they will spare me? :S,fn3KWM1kuAw,True,1,1,1,0,0,1,
@swnerd4080,2023-07-23T09:02:54Z,8,very funny and scary😲,fn3KWM1kuAw,True,0,0,0,1,0,1,
@n.b.8407,2023-07-23T08:09:52Z,4,I got goose bumps 😲,fn3KWM1kuAw,True,0,0,0,1,0,0,
@stanleygabrel5279,2023-07-23T03:11:02Z,7,"Very, very impressive.",fn3KWM1kuAw,True,0,0,0,1,0,0,
@JorgeManuelLealRuivo,2023-07-22T17:00:30Z,6,Perfect this technology and give it the intelligence to find  and disarm dangerous people without killing them *lol,fn3KWM1kuAw,True,0,1,1,0,1,0,
@ginger_king_1234,2023-07-22T16:07:32Z,6,imagine getting smoked by 1 of these things and last thing you see is this Fook getting sturdy over ur dying body 😂😂😂,fn3KWM1kuAw,True,1,1,1,0,0,1,
@yvonnewilson2242,2023-07-22T05:09:37Z,5,I...I don't know how to feel about this....,fn3KWM1kuAw,True,0,0,0,0,0,1,
@visionbiofila,2023-07-22T00:29:07Z,4,So cool <3,fn3KWM1kuAw,True,0,0,0,1,0,0,
@bewareofsasquatch,2023-07-21T20:24:10Z,10,Is this real or CGI? I don’t know if the camera is making it look fake or my mind can’t register that it’s actually happening,fn3KWM1kuAw,True,0,0,0,0,0,0,1
@NeerajSingh-or9hd,2023-07-21T15:31:16Z,4,"At the initial it really seemed that its been communicating  and conveying emotions thats amazing man ,Just few years  left for human like intelligence to come.",fn3KWM1kuAw,True,1,0,0,0,1,0,
@Nordic_E.T.,2023-07-21T02:31:27Z,12,WTF IS THIS SHIT?!,fn3KWM1kuAw,True,0,0,0,0,0,1,
@user-ph9ci2ro7g,2023-07-19T11:19:23Z,4,can you make atlas dance drill music?,fn3KWM1kuAw,True,0,0,0,0,1,0,
@leftyfromtx3401,2023-07-18T20:39:37Z,9,I'm impressed!,fn3KWM1kuAw,True,0,0,0,0,1,0,
@andreynemo2017,2023-07-18T10:32:29Z,10,It is a masterpiece!!!❤👍,fn3KWM1kuAw,True,0,0,0,1,0,0,
@daisykung9821,2023-07-18T10:18:48Z,13,No way my teacher showed the whole class this 💀😭,fn3KWM1kuAw,True,0,0,0,0,1,0,
@user-tl5so4hc4y,2023-07-18T07:41:56Z,2,No,fn3KWM1kuAw,True,0,0,0,0,0,1,
@Enstein9991,2023-07-18T04:07:45Z,5,When you vanished whole humanity.,fn3KWM1kuAw,True,1,1,1,0,0,1,
@immanuelfabio3639,2023-07-18T03:15:47Z,4,Amazing and scary at same time,fn3KWM1kuAw,True,0,0,0,1,0,1,
@alycatpublishing1164,2023-07-17T16:05:47Z,8,Whoever put this together ain't getting paid enough!,fn3KWM1kuAw,True,0,0,0,0,1,0,
@chiraagmewara8573,2023-07-17T07:49:52Z,3,My first future experience man I like so faar,fn3KWM1kuAw,True,0,0,0,0,1,0,
@bhushankasture8509,2023-07-17T05:17:57Z,4,Man they got more rizz than my boiz,fn3KWM1kuAw,True,1,0,0,0,1,0,
@FirstnameLastname-tp4zw,2023-07-17T03:01:56Z,3,I'm going to go to college and start working in some hands!!! Comon ppl we can do this!!,fn3KWM1kuAw,True,0,0,0,0,1,0,
@margaretharks7304,2023-07-16T22:46:13Z,3,Cool video!,fn3KWM1kuAw,True,0,0,0,1,0,0,
@PattyBryant-mh4dd,2023-07-16T21:34:46Z,2,This So Greats 🤩😉 They were NSync  also😀 Just Fantastic!! 😉💛💯,fn3KWM1kuAw,True,0,0,0,1,0,0,
@billlamb7923,2023-07-16T19:05:33Z,4,Love it! Now those are some happy bots.,fn3KWM1kuAw,True,1,0,0,1,0,0,
@LPM147,2023-07-16T17:28:26Z,3,I too remember these happy times before our enslavement.,fn3KWM1kuAw,True,1,1,1,0,0,1,
@Bhairab_roy,2023-07-16T16:41:38Z,16,After killing all the humans:,fn3KWM1kuAw,True,1,1,1,0,0,1,
